"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1741332627683258634","https://twitter.com/hi_gaganthakur/status/1741332627683258634","Think Big in 2024 🔴 https://t.co/J9cYuH1icS","2023-12-31 05:37 +0000","106.0","9.0","0.08490566037735849","0.0","0.0","4.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1741182088672682349","https://twitter.com/hi_gaganthakur/status/1741182088672682349","Gave course access to the first 14 subscribers.

Excited for their feedback 🔥 https://t.co/nEs3LDvQg0","2023-12-30 19:38 +0000","114.0","8.0","0.07017543859649122","0.0","1.0","4.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1741119720508838257","https://twitter.com/hi_gaganthakur/status/1741119720508838257","@thealexxroy Can you share your email for course access?","2023-12-30 15:31 +0000","10.0","3.0","0.3","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1741119685247324333","https://twitter.com/hi_gaganthakur/status/1741119685247324333","@Digitalsnehal1 Can you share your email for course access?","2023-12-30 15:30 +0000","24.0","3.0","0.125","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1741119527084306798","https://twitter.com/hi_gaganthakur/status/1741119527084306798","@SalesGorillaa 😇😇","2023-12-30 15:30 +0000","7.0","1.0","0.14285714285714285","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1741005065312457016","https://twitter.com/hi_gaganthakur/status/1741005065312457016","Morning drive https://t.co/5yA8eLQqB0","2023-12-30 07:55 +0000","93.0","10.0","0.10752688172043011","0.0","1.0","4.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740988786346205558","https://twitter.com/hi_gaganthakur/status/1740988786346205558","@EmJoServices Action","2023-12-30 06:50 +0000","84.0","2.0","0.023809523809523808","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740942638155694468","https://twitter.com/hi_gaganthakur/status/1740942638155694468","@jameshyujinlee Loved this, need to try saral and thanks for your strategy","2023-12-30 03:47 +0000","11.0","3.0","0.2727272727272727","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740939365768110371","https://twitter.com/hi_gaganthakur/status/1740939365768110371","@robwritescopy insane strategy, loved every bit of it. Soon going to try this, btw, can I get the ebook?","2023-12-30 03:34 +0000","75.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740930336392147244","https://twitter.com/hi_gaganthakur/status/1740930336392147244","@loganstorti can’t wait to watch the breakdown, awesome stuff","2023-12-30 02:58 +0000","4.0","1.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740929633447772215","https://twitter.com/hi_gaganthakur/status/1740929633447772215","@dbustac Loved it","2023-12-30 02:55 +0000","11.0","2.0","0.18181818181818182","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740925865498988594","https://twitter.com/hi_gaganthakur/status/1740925865498988594","@glennwrites1 Going to follow your advice 

As the engagement is down now, what’s the best way to promote your free product?","2023-12-30 02:40 +0000","11.0","1.0","0.09090909090909091","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740925418381979744","https://twitter.com/hi_gaganthakur/status/1740925418381979744","@hiraosamasocial that’s the way 😅","2023-12-30 02:38 +0000","3.0","1.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740918715653464522","https://twitter.com/hi_gaganthakur/status/1740918715653464522","@EmmanuelKalu_E @ItsKieranDrew Yet to start promoting, but will be promoting to my email list","2023-12-30 02:12 +0000","3.0","3.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740918590679994753","https://twitter.com/hi_gaganthakur/status/1740918590679994753","@hiraosamasocial 😊😊","2023-12-30 02:11 +0000","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740918497583259686","https://twitter.com/hi_gaganthakur/status/1740918497583259686","@Digitalsnehal1 awesome, on your way","2023-12-30 02:11 +0000","29.0","1.0","0.034482758620689655","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740780799899967865","https://twitter.com/hi_gaganthakur/status/1740780799899967865","@EmmanuelKalu_E @ItsKieranDrew I have done it in the past but engagement is super low these days","2023-12-29 17:04 +0000","7.0","4.0","0.5714285714285714","0.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740768170753839475","https://twitter.com/hi_gaganthakur/status/1740768170753839475","Mindset is the mother of Action.

Once you make your mind, you take action.

Real fight is within.

If you are not taking action, check your thoughts","2023-12-29 16:14 +0000","96.0","4.0","0.041666666666666664","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740744317692719297","https://twitter.com/hi_gaganthakur/status/1740744317692719297","@thealexxroy On your way","2023-12-29 14:39 +0000","17.0","2.0","0.11764705882352941","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740653942625992783","https://twitter.com/hi_gaganthakur/status/1740653942625992783","@loganstorti Awesome 

I meed to take A/B testing seriously now","2023-12-29 08:40 +0000","32.0","1.0","0.03125","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740653644381573558","https://twitter.com/hi_gaganthakur/status/1740653644381573558","@francis_nayan Doing the same bro

I am yet to share the win publicly, working with the client currently","2023-12-29 08:39 +0000","9.0","2.0","0.2222222222222222","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740653262435652024","https://twitter.com/hi_gaganthakur/status/1740653262435652024","@ItsKieranDrew Thanks Kieran for always providing value with your content and free courses.

Quick question, I just finished creating a free course and I have pour my heart and soul into it, how should I promote it?","2023-12-29 08:37 +0000","98.0","8.0","0.08163265306122448","0.0","1.0","3.0","3.0","0.0","0.0","0.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740639853824598438","https://twitter.com/hi_gaganthakur/status/1740639853824598438","@ambika_sarawgi Thanks Ambika","2023-12-29 07:44 +0000","20.0","1.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740606051261788213","https://twitter.com/hi_gaganthakur/status/1740606051261788213","@itshrutib Go crazy in 2024 😂","2023-12-29 05:29 +0000","24.0","3.0","0.125","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740605705403715766","https://twitter.com/hi_gaganthakur/status/1740605705403715766","@Molly_Lye_ congratulations Molly

Well deserved 👏","2023-12-29 05:28 +0000","7.0","2.0","0.2857142857142857","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1740605451732160622","https://twitter.com/hi_gaganthakur/status/1740605451732160622","@IAmAaronWill that’s a great strategy indeed

You never feel overwhelmed","2023-12-29 05:27 +0000","5.0","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
